PK,NOMBRE,DESCRIPCION-ENTIDAD,HORARIO,EQUIPAMIENTO,pistas,TRANSPORTE,DESCRIPCION,ACCESIBILIDAD,CONTENT-URL,NOMBRE-VIA,NUM,LOCALIDAD,PROVINCIA,CODIGO-POSTAL,BARRIO,DISTRITO,COORDENADA-X,COORDENADA-Y,LATITUD,LONGITUD,TIPO
4548148,Instalación Deportiva Municipal Básica San Lamberto,,, Pista de baloncesto,Pista de baloncesto ,"Bus: 15 , 28 , 71 , 110 , 113 , 210.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=d472782bf0891110VgnVCM1000000b205a0aRCRD,san lamberto,20,MADRID,MADRID,28017,VENTAS,CIUDAD LINEAL,444876,4474957,40.42153891136008,-3.6510925758289545,InstalacionesDeportivasBasicas
4548691,Instalación Deportiva Municipal Básica San Pascual,,, Pista de fútbol,Pista de fútbol ,"Metro: Barrio de la ConcepciónBus: 21 , 48 , 53 , 122 , 146",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=79617bbeee991110VgnVCM1000000b205a0aRCRD,esteban mora,0,MADRID,MADRID,28027,SAN PASCUAL,CIUDAD LINEAL,444501,4476832,40.43840494775814,-3.655676791131407,CamposEstadiosFutbol
4527560,Instalación Deportiva Municipal Básica San Pol,,,Pistas de petanca,Pista de petanca ,"Metro: Príncipe Pío Bus: 33 , 41 , 46 , 62 , 75.Renfe: Príncipe Pío",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=caa8849491df0110VgnVCM1000000b205a0aRCRD,san pol de mar,7,MADRID,MADRID,28008,CASA DE CAMPO,MONCLOA-ARAVACA,438321,4475031,40.42361742020711,-3.7270991011242582,CentrosEspaciosDeporte
4669899,Instalación Deportiva Municipal Básica Sanchinarro I,,, Pista polideportiva,Pista polideportiva,"Metro: Álvarez de VillaamilBus: 172 , 174",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=0a518a43c67c5110VgnVCM1000000b205a0aRCRD,infanta catalina micaela,33,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,444790,4482232,40.48895117841952,-3.6514604371926795,CamposEstadiosFutbol
4669966,Instalación Deportiva Municipal Básica Sanchinarro II,,,Pista polideportiva,Pista polideportiva,"Metro: Álvarez de VillaamilBus: 172 , 174",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac39569387c5110VgnVCM1000000b205a0aRCRD,infanta catalina micaela,23,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,444790,4482232,40.48895117841952,-3.6514604371926795,CamposEstadiosFutbol
4669976,Instalación Deportiva Municipal Básica Sanchinarro III,,,Pista polideportiva,Pista polideportiva,"Metro: María TudorBus: 172 , 173 , 174",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=20682a96097c5110VgnVCM1000000b205a0aRCRD,maria tudor,10,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,443976,4482705,40.49316433760569,-3.6611026501926625,CamposEstadiosFutbol
4669997,Instalación Deportiva Municipal Básica Sanchinarro IV,,, Skatepark,,"Metro: Álvarez de VillaamilBus: 172 , 174",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=eb702a96097c5110VgnVCM1000000b205a0aRCRD,niceto alcala zamora,12,MADRID,MADRID,28050,VALDEFUENTES,HORTALEZA,445414,4482408,40.48869693430128,-3.645393006068992,InstalacionesDeportivasBasicas
4580475,Instalación Deportiva Municipal Básica Sanchorreja,,, Pista de Fútbol  Pista Polideportiva,Pista de fútbol ,"Metro: Casa de CampoBus: 25, 33 , 36 , 39 , 55 , 65 , 138.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=8bbe87011f2b2110VgnVCM1000000b205a0aRCRD,sanchorreja,8,MADRID,MADRID,28011,LUCERO,LATINA,435812,4472702,40.40244721879577,-3.7564266531216193,CamposEstadiosFutbol
6309993,Instalación Deportiva Municipal Básica Sangenjo,,,Pista de baloncesto.,Pista de baloncesto ,"Metro: HERRERA ORIABus: 49, 67,125,178",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=76e6e08340d35310VgnVCM2000000c205a0aRCRD,sangenjo,42,MADRID,MADRID,28034,LA PAZ,FUENCARRAL-EL PARDO,440798,4482250,40.48884298191689,-3.6985546785666275,InstalacionesDeportivasBasicas
4547345,Instalación Deportiva Municipal Básica Santa Ana I,,, Pista de fútbol (hierba artificial). Pista de fútbol (hierba artificial). Pistas de Petanca.,"Pista de fútbol ,Pista de fútbol ,Pista de petanca ","Metro: FuencarralBus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bae52c013e291110VgnVCM2000000c205a0aRCRD,hospitalet de llobregat,11,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441242,4483086,40.494519236275224,-3.6946807662555443,CamposEstadiosFutbol
4547356,Instalación Deportiva Municipal Básica Santa Ana II,,, Pista de atletismo Pista de fútbol (césped artificial),"Pista de atletismo ,Pista de fútbol ","Metro: FuencarralBus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=109d0e45fe291110VgnVCM2000000c205a0aRCRD,alamedillas,2,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441329,4483484,40.49811073240421,-3.6936911073056353,CamposEstadiosFutbol
4547254,Instalación Deportiva Municipal Básica Santa Hortensia,,, Pista de fútbol sala Pista de baloncesto.,"Pista de fútbol ,Pista de baloncesto ","Metro: Alfonso XIIIBus: 9 , 43, 72 , 73 , 114 , 115 , 122.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c9e6df1554291110VgnVCM1000000b205a0aRCRD,santa hortensia,34,MADRID,MADRID,28002,PROSPERIDAD,CHAMARTIN,443714,4477435,40.443784076908294,-3.6650091208692905,CamposEstadiosFutbol
4542483,Instalación Deportiva Municipal Básica Santa Petronila,,, Pista polideportiva. Pista de baloncesto. Pista de petanca.,"Pista de baloncesto ,Pista de petanca ,Pista polideportiva","Metro: Villaverde Bajo CruceBus: 59, 79, 85, 123",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=9d79c83035e61110VgnVCM1000000b205a0aRCRD,andalucia,0,MADRID,MADRID,28021,LOS ROSALES,VILLAVERDE,441328,4466857,40.348326631620154,-3.6921658727994773,CamposEstadiosFutbol
4545645,Instalación Deportiva Municipal Básica Santa Rita,,, Pista de fútbol,Pista de fútbol ,"Bus: 34, 108",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=56095ff1d9e71110VgnVCM1000000b205a0aRCRD,alba de tormes,2,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,436959,4470124,40.379320040842394,-3.7426675730199714,CamposEstadiosFutbol
4542126,Instalación Deportiva Municipal Básica Santa Virgilia,,, Pista polideportiva,Pista polideportiva,"Metro: Parque Santa María , San LorenzoBus: 9 , 72 , 87 , 107",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1b3308d335a61110VgnVCM1000000b205a0aRCRD,santa virgilia,0,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,445725,4481082,40.47677211929309,-3.641609789568702,InstalacionesDeportivasBasicas
10967946,Instalación Deportiva Municipal Básica Santuario de Valverde (Montecarmenlo),,,Pista de baloncesto y pista de patinaje.,"Pista de baloncesto ,Pista de patinaje ","Metro: Antonio Machado.Bus: 42 , 49 , 126 , 128.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=61cf99d98fc2b610VgnVCM1000001d4a900aRCRD,santuario de valverde,41,MADRID,MADRID,28049,EL GOLOSO,FUENCARRAL-EL PARDO,440904,4484283,40.50715972029972,-3.6974983196434885,CamposEstadiosFutbol
4627940,Instalación Deportiva Municipal Básica Sepúlveda,,, Pista de fútbol sala Pista de patinaje Pista de bicicletas,"Pista de fútbol ,Pista de patinaje ,Pista de bicicletas ","Bus: 25 , 55, 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=ff20383ed8784110VgnVCM1000000b205a0aRCRD,sepulveda,220,MADRID,MADRID,28011,LUCERO,LATINA,435966,4472506,40.39882022766974,-3.755867569618557,CamposEstadiosFutbol
4566220,Instalación Deportiva Municipal Básica Seseña,,, Pistas de calva,Pista de calva ,"Bus: 25, 55 , 138",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=055c7c0076d22110VgnVCM1000000b205a0aRCRD,seseña,2,MADRID,MADRID,28024,ALUCHE,LATINA,435806,4472377,40.397645805419295,-3.757739811336285,InstalacionesDeportivasBasicas
6340686,Instalación Deportiva Municipal Básica Sierra Elvira,,, Pista de Balonmano,Pista de balonmano ,Metro: FuencarralBus: 176,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c7db0701303e5310VgnVCM1000000b205a0aRCRD,sierra elvira,37,MADRID,MADRID,28038,NUMANCIA,PUENTE DE VALLECAS,444070,4473143,40.405143493963116,-3.660433235882449,CamposEstadiosFutbol
4582306,Instalación Deportiva Municipal Básica Sierra del Valle,,, Canastas Pista de patinaje,Pista de patinaje ,"Metro: PortazgoBus: 10 , 54 , 57 , 58 , 103 , 136 , 310 , 410",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=16d7c6962b8b2110VgnVCM1000000b205a0aRCRD,arroyo del olivar,0,MADRID,MADRID,28018,PALOMERAS BAJAS,PUENTE DE VALLECAS,444184,4471529,40.3906112368466,-3.6589598359613476,PistasPatinaje
4528344,Instalación Deportiva Municipal Básica Sinesio Delgado,,, Pista de fútbol sala  Pista de voleibol  Pistas de patinaje. Tenis de Mesa,"Pista de fútbol ,Pista de voleibol ,Pista de patinaje ","Metro: ValdezarzaBus: 64 , 82 , 126 , 127 , 132",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=e3b3f65542201110VgnVCM1000000b205a0aRCRD,isla de oza,61,MADRID,MADRID,28035,VALDEZARZA,MONCLOA-ARAVACA,438971,4479702,40.46387990945949,-3.7211400901596057,PistasPatinaje
4555827,Instalación Deportiva Municipal Básica Soto Hidalgo,,, Pista de fútbol sala Pista de baloncesto,"Pista de fútbol ,Pista de baloncesto ","Metro: Alameda de OsunaBus: 101 , 105 , 112 ,  114 , 115 , 151",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5cfca5b6020e1110VgnVCM1000000b205a0aRCRD,riaño,1,MADRID,MADRID,28042,ALAMEDA DE OSUNA,BARAJAS,450877,4479114,40.46124483748552,-3.5794097699469845,CamposEstadiosFutbol
6342598,Instalación Deportiva Municipal Básica Talbot,,,Pista de Educación VialPista de Bici-Trial,"Pista de Educación ,Pista de Bici-Trial ","Bus: 60 , 131.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=3c9cda3da4ce5310VgnVCM1000000b205a0aRCRD,talbot,3,MADRID,MADRID,28041,ORCASITAS,USERA,439767,4468822,40.36591698103636,-3.7107313882829795,CamposEstadiosFutbol
4557652,Instalación Deportiva Municipal Básica Telémaco,,, Pista de baloncesto.,Pista de baloncesto ,"Bus: 114 , 146.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=079b294368ae1110VgnVCM1000000b205a0aRCRD,telemaco,0,MADRID,MADRID,28027,EL SALVADOR,SAN BLAS-CANILLEJAS,445915,4477823,40.44742577488327,-3.63909008577834,InstalacionesDeportivasBasicas
4659289,Instalación Deportiva Municipal Básica Tercio Terol,,, Pista de baloncesto,Pista de baloncesto ,"Metro: UrgelBus: 34 , 35 , 108 , 118 , 119",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=5069b8463aa65110VgnVCM1000000b205a0aRCRD,chindasvinto,0,MADRID,MADRID,28019,SAN ISIDRO,CARABANCHEL,438143,4471826,40.39473217663556,-3.728885688549131,InstalacionesDeportivasBasicas
4548903,Instalación Deportiva Municipal Básica Torrelaguna (La Colina),,, Pista de baloncesto,Pista de baloncesto ,"Metro: Avenida de la PazBus: 9 , 53 , 72 , 73 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=b477d49f5ec91110VgnVCM1000000b205a0aRCRD,torrelaguna,0,MADRID,MADRID,28043,SAN JUAN BAUTISTA,CIUDAD LINEAL,444059,4478480,40.453221291412646,-3.6610334457155886,InstalacionesDeportivasBasicas
4547407,Instalación Deportiva Municipal Básica Tres Olivos I Pádel,,, Pistas de pádel ( de cristal).,Pistas de pádel ,"Bus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a42e130360391110VgnVCM2000000c205a0aRCRD,cueva de montesinos,27,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441457,4483368,40.49896370465188,-3.6908807947318545,PistasPadel
4547468,Instalación Deportiva Municipal Básica Tres Olivos II,,,Pista de rugby.,Pista de rugby.,"Metro: Tres OlivosBus: 66 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=889615a3f1391110VgnVCM2000000c205a0aRCRD,campo de calatrava,3,MADRID,MADRID,28034,VALVERDE,FUENCARRAL-EL PARDO,441245,4483541,40.500490781292115,-3.6934087819699295,CamposEstadiosFutbol
4669172,Instalación Deportiva Municipal Básica Tribaldos,,, Pistas de baloncesto Pista de bicicletas Pista de vida,"Pista de baloncesto ,Pista de bicicletas ,Pista de vida ","Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=591a16c6b58b5110VgnVCM1000000b205a0aRCRD,tribaldos,37,MADRID,MADRID,28043,CANILLAS,HORTALEZA,445795,4479794,40.46705463815002,-3.6394058625072554,PistasPatinaje
4541945,Instalación Deportiva Municipal Básica Tribaldos II,,,Pista de patinaje,Pista de patinaje ,"Metro: Mar de CristalBus: 73 , 87 , 104 , 112 , 120",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=01a39e32fe961110VgnVCM1000000b205a0aRCRD,tribaldos,34,MADRID,MADRID,28043,CANILLAS,HORTALEZA,446117,4479865,40.467706247348325,-3.6356019707978606,CircuitosCiclismo
4541972,Instalación Deportiva Municipal Básica Trinquete,,, Pista de fútbol (césped artificial con  marcajes de fútbol ),Pista de fútbol ,"Metro: HortalezaBus: 7 , 29 , 107, 125 , 129",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=bd483eb1ff961110VgnVCM1000000b205a0aRCRD,velacho bajo,3,MADRID,MADRID,28033,APOSTOL SANTIAGO,HORTALEZA,444204,4480418,40.472578003657866,-3.658209520963392,CamposEstadiosFutbol
4642633,Instalación Deportiva Municipal Básica UVA Pan Bendito,,, Pistas polideportivas,Pista polideportiva,"Metro: Pan BenditoBus: 47 , 108 , 118 , 121 , 131 , 155.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=627268171cef4110VgnVCM1000000b205a0aRCRD,pan bendito,0,MADRID,MADRID,28025,PUERTA BONITA,CARABANCHEL,437609,4469700,40.37554043596684,-3.734957451227099,CamposEstadiosFutbol
4539815,Instalación Deportiva Municipal Básica UVA de Vallecas,,,"Unidades deportivas cubiertas:  Pista polideportiva (marcajes de fútbol sala,  de baloncesto transversales).",Pista polideportiva,"Metro: Villa de VallecasBus: 54 , 58 , 103 , 142 , 143",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=c4fa3b9c7c451110VgnVCM1000000b205a0aRCRD,monte de montjuich,9,MADRID,MADRID,28031,SANTA EUGENIA,VILLA DE VALLECAS,447728,4470179,40.380551636449354,-3.6158152393748777,InstalacionesDeportivasBasicas
6309976,Instalación Deportiva Municipal Básica Urbanización Arroyo del Santo,,, Pista polideportiva Pista baloncesto,Pista polideportiva,Bus: 153,,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=a223e08340d35310VgnVCM2000000c205a0aRCRD,prunos,100,MADRID,MADRID,28042,PALOMAS,HORTALEZA,447600,4478339,40.454070707473555,-3.6179726170504694,CamposEstadiosFutbol
4547622,Instalación Deportiva Municipal Básica Urbis,,, Pista de fútbol (césped artifical),Pista de fútbol ,"Metro: ArtillerosBus: 30 , 32 , 71",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=201778c178391110VgnVCM2000000c205a0aRCRD,doctor garcia tapia,117,MADRID,MADRID,28030,MARROQUINA,MORATALAZ,445633,4473800,40.41116588362631,-3.6420705862194347,CamposEstadiosFutbol
4541529,Instalación Deportiva Municipal Básica Valdebernardo,,, Pistas de baloncesto Pistas de fútbol sala Pista de petanca Pistas de padell Pista de tenis mesas para tenis de mesa Pista de frontón Pistas de frontenis.,"Pista de baloncesto ,Pista de fútbol ,Pista de petanca ,Pistas de pádel ,Pistas de tenis ,Pista de frontón ,Pistas de frontenis.","Metro: ValdebernardoBus: 8, 71, 130",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=96d33331bca51110VgnVCM1000000b205a0aRCRD,cordel de pavones,9,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,447632,4472584,40.400339802874626,-3.6184112605195162,CamposEstadiosFutbol
4527695,Instalación Deportiva Municipal Básica Valdelasierra,,, Pista de fútbol-sala,Pista de Fútbol-Sala ,"Bus: 18 , 55 , 60",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=28ecd923c4df0110VgnVCM1000000b205a0aRCRD,valdelasierra,7,MADRID,MADRID,28005,ACACIAS,ARGANZUELA,440105,4472163,40.39791145116776,-3.7058004250760788,InstalacionesDeportivasBasicas
4541401,Instalación Deportiva Municipal Básica Valderriba,,, Pista de baloncesto,Pista de baloncesto ,"Metro: Puerta de ArgandaBus: 4 , 71 , 100 , 106Renfe: Vicálvaro",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=31663e25c8a51110VgnVCM1000000b205a0aRCRD,gran via del este,14,MADRID,MADRID,28032,CASCO H.VICALVARO,VICALVARO,449371,4472673,40.401249355834835,-3.5979267062108393,InstalacionesDeportivasBasicas
4528554,Instalación Deportiva Municipal Básica Valderromán,,, Pista de baloncesto   Pista de fútbol sala  Tenis de mesa,"Pista de baloncesto ,Pista de fútbol ","Metro: Antonio MachadoBus: 42 , 64 , 127 , 132 , 137",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=433a7dff2c201110VgnVCM1000000b205a0aRCRD,valderroman,22,MADRID,MADRID,28035,VALDEZARZA,MONCLOA-ARAVACA,438925,4480473,40.470812884486634,-3.7217686807231587,CamposEstadiosFutbol
4542740,Instalación Deportiva Municipal Básica Valdetorres,,,Pista polideportiva.,Pista polideportiva,"Metro: Mar de Cristal.Bus: 87 , 104 , 112 , 120 , 125 , 172.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=48cb553e30f61110VgnVCM1000000b205a0aRCRD,valdetorres de jarama,29,MADRID,MADRID,28043,PINAR DEL REY,HORTALEZA,445439,4480190,40.47058975661767,-3.6436271096508284,CamposEstadiosFutbol
4547454,Instalación Deportiva Municipal Básica Valdeyeros,,,Pista de fútbol (césped artificial). Pista de fútbol  (césped artificial). Pista polideportiva.,"Pista de fútbol ,Pista de fútbol ,Pista polideportiva","Bus: 67 , 82",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=372b15a3f1391110VgnVCM2000000c205a0aRCRD,rosalia de castro,77,MADRID,MADRID,28035,PEÑA GRANDE,FUENCARRAL-EL PARDO,438071,4481722,40.483873867477364,-3.7306867873299594,CamposEstadiosFutbol
4564299,Instalación Deportiva Municipal Básica Valle Inclán,,, Pista de fútbol sala Pista de patinaje,"Pista de fútbol ,Pista de patinaje ","Bus: 17 , 34 , 39, 117, 139",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=789cd59375322110VgnVCM1000000b205a0aRCRD,valle inclán,0,MADRID,MADRID,28044,LAS AGUILAS,LATINA,434420,4470256,40.37843087041222,-3.773851914617546,CamposEstadiosFutbol
4547326,Instalación Deportiva Municipal Básica Vereda de Ganapanes,,, Campso de fútbol (uno de ellos de césped artificial). Pista de fútbol sala (césped artificial).  tenis de mesa. Pista de pitch.,"Pista de fútbol ,Pista de pitch.","Metro: Antonio Machado.Bus: 42 , 49 , 126 , 128.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=1ac236f24b291110VgnVCM2000000c205a0aRCRD,becerrea,4,MADRID,MADRID,28029,EL PILAR,FUENCARRAL-EL PARDO,439555,4480316,40.471317409058955,-3.7130564782441233,CamposEstadiosFutbol
4545662,Instalación Deportiva Municipal Básica Via Lusitana,,, Pistas de fútbol Pistas de baloncesto Pista de hockey patines,"Pista de fútbol ,Pista de baloncesto ,Pista de hockey ","Metro: Abrantes , Pan BenditoBus: 47 , 108 , 118",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=2389d2c08ae71110VgnVCM1000000b205a0aRCRD,via lusitana,19,MADRID,MADRID,28025,ABRANTES,CARABANCHEL,438143,4469914,40.37751706497499,-3.7286883543217897,CamposEstadiosFutbol
4668039,Instalación Deportiva Municipal Básica Villa de Pons - Avenida de San Luis,,,Pista de baloncesto cubierta.  Tenis de mesa.,Pista de baloncesto ,"Metro: HortalezaBus: 9 , 72 , 107 , 125 , 172",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=11609b5eec2b5110VgnVCM1000000b205a0aRCRD,san luis,23,MADRID,MADRID,28033,PINAR DEL REY,HORTALEZA,444502,4480300,40.47152762204448,-3.654689432548898,InstalacionesDeportivasBasicas
4556651,Instalación Deportiva Municipal Básica Villabona,,, Pista de baloncesto.,Pista de baloncesto ,"Bus: 6 , 60 , 78 , 81 , 116 , 131",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=53422414d35e1110VgnVCM1000000b205a0aRCRD,villabona,4,MADRID,MADRID,28041,ORCASITAS,USERA,439443,4469150,40.36884826418275,-3.7145784474448007,InstalacionesDeportivasBasicas
4544577,Instalación Deportiva Municipal Básica Villalonso,,, Pista de fútbol sala.,Pista de fútbol ,"Bus: 22 , 76 , 86 , 130 , 131.Renfe: Puente Alcocer.",,0,http://www.madrid.es/sites/v/index.jsp?vgnextchannel=bfa48ab43d6bb410VgnVCM100000171f5a0aRCRD&vgnextoid=6a31cc28c3971110VgnVCM1000000b205a0aRCRD,villalonso,8,MADRID,MADRID,28021,SAN ANDRES,VILLAVERDE,439985,4467013,40.34963625511252,-3.7079934408457023,CamposEstadiosFutbol
