ID,CALLE,DISTRITO,CODIGOPOSTAL,COORDENADA-X,COORDENADA-Y
446249.5075-4475860.381,"CALLE LA GUANCHA, 12",CIUDAD LINEAL,28017.0,446249.5075,4475860.381
446251.3067-4471957.942,"CALLE ENCOMIENDA DE PALACIOS, 376",MORATALAZ,28030.0,446251.3067,4471957.942
446251.6513-4475917.111,"CALLE HERMANOS GARCIA NOBLEJAS, 37",SAN BLAS - CANILLEJAS,28037.0,446251.6513,4475917.111
446252.76-4474744.825,"CALLE VILLAESCUSA, 1",CIUDAD LINEAL,28017.0,446252.76,4474744.825
446254.65-4470098.65,"CALLE DEL PUERTO DE POZAZAL, 37",VILLA DE VALLECAS,28031.0,446254.65,4470098.65
446257.0-4472230.0,"ENCOMIENDA DE PALACIOS, CALLE Nº360 FTE C/ VALDEBERNARDO C/ ARROYO FONTARRON",MORATALAZ,28030.0,446257.0,4472230.0
446257.6563-4473446.0,"DR. GARCIA TAPIA, AVD Nº210 JTO CENTRO DE RECURSOS EDUCATIVOS C/ FUENTE CARRANTONA",MORATALAZ,28030.0,446257.6563,4473446.0
446258.5617-4473100.767,"CALLE MERIDA, 62",MORATALAZ,28030.0,446258.5617,4473100.767
446259.0271-4472365.058,"CALLE HACIENDA DE PAVONES, 253",MORATALAZ,28030.0,446259.0271,4472365.058
446262.555-4480183.015,"CALLE CHAPARRAL, 39",HORTALEZA,28043.0,446262.555,4480183.015
446263.6567-4473023.624,"CALLE MARIO CABRE, 29",MORATALAZ,28030.0,446263.6567,4473023.624
446272.2945-4472955.569,"CALLE FUENTE CARRANTONA, 21",MORATALAZ,28030.0,446272.2945,4472955.569
446273.0367-4473144.482,"CALLE MERIDA, 25",MORATALAZ,28030.0,446273.0367,4473144.482
446274.27-4477032.588,"CALLE TAMPICO, 22",SAN BLAS - CANILLEJAS,28027.0,446274.27,4477032.588
446275.4125-4476046.412,"CALLE JULIAN CAMARILLO, 4",SAN BLAS - CANILLEJAS,28037.0,446275.4125,4476046.412
446277.825-4479089.577,"CALLE JOSE JOAQUIN ORTIZ, 15",HORTALEZA,28043.0,446277.825,4479089.577
446278.0-4472928.0,"FUENTE CARRANTONA, CALLE Nº0 ESQ C/ LUIS DE HOYOS SAINZ  SAN BLAS",MORATALAZ,28030.0,446278.0,4472928.0
446278.7703-4474778.704,"CALLE VILLAESCUSA, 6",CIUDAD LINEAL,28017.0,446278.7703,4474778.704
446280.3229-4478988.175,"CALLE JOSE JOAQUIN ORTIZ, 8",HORTALEZA,28043.0,446280.3229,4478988.175
446280.9959-4479593.603,"CALLE PEDRO ALONSO, 16",HORTALEZA,28043.0,446280.9959,4479593.603
446285.0781-4473164.708,"CALLE MERIDA, 27",MORATALAZ,28030.0,446285.0781,4473164.708
446286.3175-4475642.307,"CALLE BRAULIO GUTIERREZ, 17",CIUDAD LINEAL,28037.0,446286.3175,4475642.307
446289.4708-4480469.847,"CALLE DAGUA, 12",HORTALEZA,28043.0,446289.4708,4480469.847
446290.249-4472946.296,"CALLE FUENTE CARRANTONA, 24",MORATALAZ,28030.0,446290.249,4472946.296
446290.5292-4480336.237,"CALLE ARAUCA, 6",HORTALEZA,28043.0,446290.5292,4480336.237
446290.65-4473174.942,"CALLE MERIDA, 27",MORATALAZ,28030.0,446290.65,4473174.942
446290.715-4472353.016,"CALLE HACIENDA DE PAVONES, 255",MORATALAZ,28030.0,446290.715,4472353.016
446292.0163-4475350.064,"CALLE PORTUGALETE, 32",CIUDAD LINEAL,28017.0,446292.0163,4475350.064
446293.0-4474845.0,"CALLE VILLAESCUSA, 10",CIUDAD LINEAL,28017.0,446293.0,4474845.0
446293.426-4481653.093,"CALLE LA ROBLA, 28",HORTALEZA,28055.0,446293.426,4481653.093
446294.2225-4475082.058,"CALLE GANDHI, 29",CIUDAD LINEAL,28017.0,446294.2225,4475082.058
446295.0-4476166.0,"INSTITUCION LIBRE ENSEÑANZA, AV Nº0 ESQ C/ASCAO PZA ALSACIA",CIUDAD LINEAL,28037.0,446295.0,4476166.0
446297.82-4469809.28,"CAMINO DE LAS HORMIGUERAS, 178",VILLA DE VALLECAS,28031.0,446297.82,4469809.28
446298.0-4480396.0,"CALLE ZAPATOCA, 4",HORTALEZA,28043.0,446298.0,4480396.0
446300.1413-4484067.867,"CALLE AGATHA CHRISTIE, 30",HORTALEZA,28055.0,446300.1413,4484067.867
446300.3082-4473166.231,"CALLE MERIDA, 66",MORATALAZ,28030.0,446300.3082,4473166.231
446302.9525-4480276.619,"CALLE CHIQUINQUIRA, 48",HORTALEZA,28043.0,446302.9525,4480276.619
446305.2188-4474958.0,"NICOLAS SALMERON, CALLE Nº0 ANTES C/ VILLAESCUSA PZA. ALSACIA",CIUDAD LINEAL,28017.0,446305.2188,4474958.0
446307.4958-4481504.834,"CALLE HERMANOS GASCON, 40",HORTALEZA,28055.0,446307.4958,4481504.834
446308.0-4475800.0,"BRAULIO GUTIERREZ, CALLE Nº0 ESQ C/ JOSE ARCONES GIL  AV. INSTITUCION LIBRE DE ENSEÑANZA",CIUDAD LINEAL,28037.0,446308.0,4475800.0
446308.2802-4481525.957,"CALLE HERMANOS GASCON, 33",HORTALEZA,28055.0,446308.2802,4481525.957
446308.29-4476704.91,"Calle  Alcalá, 477 ",SAN BLAS - CANILLEJAS,28027.0,446308.29,4476704.91
446309.0108-4474685.069,"CALLE NICOLAS SALMERON, 9",CIUDAD LINEAL,28017.0,446309.0108,4474685.069
446311.6191-4474682.109,"CALLE NICOLAS SALMERON, 9",CIUDAD LINEAL,28017.0,446311.6191,4474682.109
446313.7375-4476237.32,"CALLE ALBARRACIN, 28",SAN BLAS - CANILLEJAS,28037.0,446313.7375,4476237.32
446313.7501-4475309.442,"CALLE JOSE ARCONES GIL, 126",CIUDAD LINEAL,28017.0,446313.7501,4475309.442
446317.1533-4472760.015,"CALLE LUIS DE HOYOS SAINZ, 156",MORATALAZ,28030.0,446317.1533,4472760.015
446317.6927-4481918.634,"CALLE CARMEN RICO GODOY, 63",HORTALEZA,28055.0,446317.6927,4481918.634
446322.0367-4479513.818,"CALLE JOSE DOMINGO RUS, 23",HORTALEZA,28043.0,446322.0367,4479513.818
446323.56-4479152.26,"Avenida  Machupichu, 73 ",HORTALEZA,28043.0,446323.56,4479152.26
446325.2225-4475286.905,"CALLE SAN TELESFORO, 47",CIUDAD LINEAL,28017.0,446325.2225,4475286.905
446328.475-4476717.058,"CALLE ALCALA, 477",SAN BLAS - CANILLEJAS,28027.0,446328.475,4476717.058
446329.23-4469797.51,"CAMINO DE LAS HORMIGUERAS, 180",VILLA DE VALLECAS,28031.0,446329.23,4469797.51
446329.3955-4472761.541,"CALLE LUIS DE HOYOS SAINZ, 156",MORATALAZ,28030.0,446329.3955,4472761.541
446331.5-4480164.0,"AREQUIPA, CALLE Nº FRENTE CONSEJO SUPERIOR DEPORTES M-40",HORTALEZA,28043.0,446331.5,4480164.0
446333.5333-4473041.704,"CALLE FUENTE CARRANTONA, 29",MORATALAZ,28030.0,446333.5333,4473041.704
446340.39-4478598.57,"Avenida  Madroños, 61 ",HORTALEZA,28043.0,446340.39,4478598.57
446340.9729-4476095.218,"CALLE JULIAN CAMARILLO, 4",SAN BLAS - CANILLEJAS,28037.0,446340.9729,4476095.218
446342.0-4479735.0,"MOTA DEL CUERVO, CALLE Nº16 FRTE Nº 1 C/PEDROÑERAS",HORTALEZA,28043.0,446342.0,4479735.0
446343.445-4475255.016,"CALLE SAN TELESFORO, 42",CIUDAD LINEAL,28017.0,446343.445,4475255.016
446344.16-4479821.22,"Calle  Tribaldos, 2 ",HORTALEZA,28043.0,446344.16,4479821.22
446347.0-4472589.0,"HACIENDA DE PAVONES, CALLE Nº233 FRENTE CENTRO DE SALUD -MORATALAZ PZA DEL ENCUENTRO",MORATALAZ,28030.0,446347.0,4472589.0
446348.0-4473066.0,"CALLE FUENTE CARRANTONA, 31",MORATALAZ,28030.0,446348.0,4473066.0
446348.095-4481280.624,"CAMINO VIEJO DE BURGOS, 3",HORTALEZA,28055.0,446348.095,4481280.624
446350.3338-4479848.682,"CALLE TRIBALDOS, 5",HORTALEZA,28043.0,446350.3338,4479848.682
446350.6391-4477150.233,"CALLE ALEGRIA DE ORIA, 37",SAN BLAS - CANILLEJAS,28027.0,446350.6391,4477150.233
446351.5983-4475734.423,"CALLE HERMANOS GARCIA NOBLEJAS, 45",SAN BLAS - CANILLEJAS,28037.0,446351.5983,4475734.423
446352.0-4480270.0,"CALLE CHIQUINQUIRA, 54",HORTALEZA,28043.0,446352.0,4480270.0
446352.175-4476860.868,"CALLE TAMPICO, 8",SAN BLAS - CANILLEJAS,28027.0,446352.175,4476860.868
446356.4613-4475821.81,"CALLE MIGUEL FLETA, 1",SAN BLAS - CANILLEJAS,28037.0,446356.4613,4475821.81
446360.5237-4475452.159,"CALLE TABURIENTE, 15",CIUDAD LINEAL,28017.0,446360.5237,4475452.159
446362.95-4470251.28,"CALLE DE EL YESERO, 12",PUENTE DE VALLECAS,28031.0,446362.95,4470251.28
446365.5021-4472430.704,"CALLE VALDEBERNARDO, 27",MORATALAZ,28030.0,446365.5021,4472430.704
446367.2398-4475562.386,"CALLE LUIS DEL CAMPO, 3",CIUDAD LINEAL,28017.0,446367.2398,4475562.386
446368.0-4472434.556,"CALLE VALDEBERNARDO, 27",MORATALAZ,28030.0,446368.0,4472434.556
446369.82-4470357.35,"CALLE DEL COCHERON DE LA VILLA, 15",PUENTE DE VALLECAS,28031.0,446369.82,4470357.35
446370.0115-4481846.249,"CALLE ROCIO JURADO, 61",HORTALEZA,28055.0,446370.0115,4481846.249
446370.0163-4479407.858,"CALLE RAMON POWER, 7",HORTALEZA,28043.0,446370.0163,4479407.858
446371.5304-4479309.286,"CALLE SILVANO, 109",HORTALEZA,28043.0,446371.5304,4479309.286
446371.9076-4474791.955,"CALLE LA ESPAÑOLA, 11",CIUDAD LINEAL,28017.0,446371.9076,4474791.955
446373.0-4476244.0,"JULIAN CAMARILLO, CALLE Nº FTE Nº 5 C/ CANAL DEL BOSFORO",SAN BLAS - CANILLEJAS,28037.0,446373.0,4476244.0
446376.25-4472497.75,"Calle  Valdebernardo, 27 ",MORATALAZ,28030.0,446376.25,4472497.75
446377.4288-4474787.905,"CALLE VILLAESCUSA, 17",CIUDAD LINEAL,28017.0,446377.4288,4474787.905
446378.9324-4479537.016,"CALLE MOTA DEL CUERVO, 9",HORTALEZA,28043.0,446378.9324,4479537.016
446379.0931-4480603.998,"CALLE VIA DE LOS POBLADOS, 13",HORTALEZA,28043.0,446379.0931,4480603.998
446379.7083-4480188.0,"CALLE CHAPARRAL, 40",HORTALEZA,28043.0,446379.7083,4480188.0
446380.1594-4481775.683,"CALLE MORERUELA, 35",HORTALEZA,28055.0,446380.1594,4481775.683
446380.2537-4481776.397,"CALLE MORERUELA, 35",HORTALEZA,28055.0,446380.2537,4481776.397
446382.42-4469138.43,"CALLE DE HONRUBIA, 18",VILLA DE VALLECAS,28031.0,446382.42,4469138.43
446384.26-4472738.44,"Calle  Valdebernardo, 45 ",MORATALAZ,28030.0,446384.26,4472738.44
446387.5617-4480182.08,"CALLE CHAPARRAL, 40",HORTALEZA,28043.0,446387.5617,4480182.08
446388.8792-4476610.0,"CALLE SANTA LEONOR, 11",SAN BLAS - CANILLEJAS,28037.0,446388.8792,4476610.0
446393.74-4469522.32,"CALLE DE TINEO, 17",VILLA DE VALLECAS,28031.0,446393.74,4469522.32
446393.7788-4477643.147,"CALLE JUAN IGNACIO LUCA DE TENA, 12",SAN BLAS - CANILLEJAS,28027.0,446393.7788,4477643.147
446394.1984-4473382.763,"CALLE CIUDAD DE AGUILAS, 14",MORATALAZ,28030.0,446394.1984,4473382.763
446396.4708-4472612.123,"CALLE VALDEBERNARDO, 18",MORATALAZ,28030.0,446396.4708,4472612.123
446398.6656-4472664.984,"CALLE VALDEBERNARDO, 41",MORATALAZ,28030.0,446398.6656,4472664.984
446399.6146-4472502.471,"CALLE VALDEBERNARDO, 29",MORATALAZ,28030.0,446399.6146,4472502.471
446400.4017-4479022.073,"PLAZA MANUEL RODRIGO, 3",HORTALEZA,28043.0,446400.4017,4479022.073
446402.0-4472680.0,"CALLE VALDEBERNARDO, 41",MORATALAZ,28030.0,446402.0,4472680.0
446402.3283-4480263.35,"CALLE CHIQUINQUIRA, 56",HORTALEZA,28043.0,446402.3283,4480263.35
446403.06-4474826.4,"Calle  Villaescusa, 30 ",CIUDAD LINEAL,28017.0,446403.06,4474826.4
446404.83-4475633.22,"Avenida  Institución Libre de Enseñanza, 55 ",SAN BLAS - CANILLEJAS,28037.0,446404.83,4475633.22
446405.2694-4481352.348,"CAMINO VIEJO DE BURGOS, 9",HORTALEZA,28055.0,446405.2694,4481352.348
446409.3975-4475627.54,"CALLE HERMANOS GARCIA NOBLEJAS, 51",SAN BLAS - CANILLEJAS,28037.0,446409.3975,4475627.54
446409.8833-4481890.248,"AVENIDA LAS FUERZAS ARMADAS, 116",HORTALEZA,28055.0,446409.8833,4481890.248
446410.1275-4481890.872,"AVENIDA LAS FUERZAS ARMADAS, 116",HORTALEZA,28055.0,446410.1275,4481890.872
446411.104-4477280.346,"CALLE TABATINGA, 62",SAN BLAS - CANILLEJAS,28027.0,446411.104,4477280.346
446414.0-4480582.0,"ZAPATOCA, CALLE Nº0 ESQ C/ ZIPAQUIRA C/ ZIPAQUIRA",HORTALEZA,28043.0,446414.0,4480582.0
446416.2958-4481334.455,"CALLE SEGUNDA, 7",HORTALEZA,28055.0,446416.2958,4481334.455
446416.4627-4472660.31,"CALLE VALDEBERNARDO, 18",MORATALAZ,28030.0,446416.4627,4472660.31
446416.7294-4474737.635,"CALLE VILLAESCUSA, 32",CIUDAD LINEAL,28017.0,446416.7294,4474737.635
446420.7137-4475545.364,"CALLE TABURIENTE, 1",CIUDAD LINEAL,28037.0,446420.7137,4475545.364
446424.73-4470509.37,"AVENIDA DE LA ALBUFERA, 321",PUENTE DE VALLECAS,28031.0,446424.73,4470509.37
446425.4316-4481626.473,"CALLE MORERUELA, 50",HORTALEZA,28055.0,446425.4316,4481626.473
446426.7347-4474600.72,"CALLE NICOLAS SALMERON, 15",CIUDAD LINEAL,28017.0,446426.7347,4474600.72
446427.3385-4476731.802,"CALLE ALCALA, 478",SAN BLAS - CANILLEJAS,28027.0,446427.3385,4476731.802
446427.5875-4474602.223,"CALLE NICOLAS SALMERON, 15",CIUDAD LINEAL,28017.0,446427.5875,4474602.223
446428.0-4469730.76,"CAMINO DE LAS HORMIGUERAS, 180",VILLA DE VALLECAS,28031.0,446428.0,4469730.76
446428.24-4470502.9,"AVENIDA DE LA ALBUFERA, 321",PUENTE DE VALLECAS,28031.0,446428.24,4470502.9
446429.1976-4475727.495,"CALLE EMILIO MUÑOZ, 1",SAN BLAS - CANILLEJAS,28037.0,446429.1976,4475727.495
446429.7813-4476923.5,"ALCALA, CALLE Nº477 ESQ C/RIOBAMBA PUERTA DEL SOL",SAN BLAS - CANILLEJAS,28027.0,446429.7813,4476923.5
446430.6506-4475073.318,"CALLE JOSE ARCONES GIL, 91",CIUDAD LINEAL,28017.0,446430.6506,4475073.318
446431.3656-4472845.412,"CALLE LAGUNA NEGRA, 5",MORATALAZ,28030.0,446431.3656,4472845.412
446431.46-4474503.45,"Avenida  Daroca, 108 (Gasolinera BP)",CIUDAD LINEAL,28032.0,446431.46,4474503.45
446431.8346-4476358.402,"CALLE ALBASANZ, 1",SAN BLAS - CANILLEJAS,28037.0,446431.8346,4476358.402
446432.1492-4475586.825,"CALLE HERMANOS GARCIA NOBLEJAS, 55",SAN BLAS - CANILLEJAS,28037.0,446432.1492,4475586.825
446434.4437-4481615.19,"CALLE MORERUELA, 50",HORTALEZA,28055.0,446434.4437,4481615.19
446435.0-4470746.0,"ALBUFERA, AV Nº0 ESQ TRANVIA DE ARGANDA VILLA DE VALLECAS",PUENTE DE VALLECAS,28031.0,446435.0,4470746.0
446435.0-4475123.0,"FRANCISCO L. CABALLERO, AV. Nº0 ALTURA C/ VILLAESCUSA AV. INSTITUCION LIBRE DE ENSEÑANZA",CIUDAD LINEAL,28017.0,446435.0,4475123.0
446436.9688-4473456.73,"CALLE CIUDAD DE AGUILAS, 20",MORATALAZ,28030.0,446436.9688,4473456.73
446438.32-4475277.9,"Calle  Barlovento, 9 ",CIUDAD LINEAL,28017.0,446438.32,4475277.9
446438.599-4479195.836,"CALLE DIONISIO INCA YUPANQUI, 4",HORTALEZA,28043.0,446438.599,4479195.836
446438.6506-4478471.381,"CALLE ANDARRIOS, 28",HORTALEZA,28043.0,446438.6506,4478471.381
446439.27-4477004.693,"CALLE ALEGRIA DE ORIA, 12",SAN BLAS - CANILLEJAS,28027.0,446439.27,4477004.693
446441.0-4479294.0,"CALLE MIGUEL RIESCO, 10",HORTALEZA,28043.0,446441.0,4479294.0
446443.0-4475175.307,"CALLE BARLOVENTO, 9",CIUDAD LINEAL,28017.0,446443.0,4475175.307
446443.54-4473270.54,"Calle  Fuente Carrantona, 41 ",MORATALAZ,28030.0,446443.54,4473270.54
446444.8208-4475177.747,"CALLE BARLOVENTO, 9",CIUDAD LINEAL,28017.0,446444.8208,4475177.747
446447.8125-4479291.5,"MACHUPICHU, AV Nº73  ESQ C/ JOSE JOAQUIN ORTIZ AV. DE LOS ANDES",HORTALEZA,28043.0,446447.8125,4479291.5
446448.4288-4474715.064,"CALLE RODRIGO DE TRIANA, 8",CIUDAD LINEAL,28017.0,446448.4288,4474715.064
446450.0625-4479521.0,"SILVANO, CALLE Nº0 Nº 105 A 117 ESQ C/ JOSE DOMINGO RUS C/ MOSCATELAR",HORTALEZA,28043.0,446450.0625,4479521.0
446450.07-4470634.95,"CALLE DE BRUNO ABUNDEZ, 10",PUENTE DE VALLECAS,28031.0,446450.07,4470634.95
446450.49-4470266.42,"CALLE DEL CANGREJO, 4",PUENTE DE VALLECAS,28031.0,446450.49,4470266.42
446450.9-4471156.0,"CALLE DE MERCATOR, 2",PUENTE DE VALLECAS,28031.0,446450.9,4471156.0
446450.9688-4475551.54,"CALLE HERMANOS GARCIA NOBLEJAS, 59",SAN BLAS - CANILLEJAS,28037.0,446450.9688,4475551.54
446458.0-4472482.0,"VALDEBERNARDO, CALLE Nº0 ESQ. C/HACIENDA DE PAVONES LUIS DE HOYOS SAINZ",MORATALAZ,28030.0,446458.0,4472482.0
446461.42-4470906.06,"AVENIDA DE LA POLITECNICA, 6",PUENTE DE VALLECAS,28031.0,446461.42,4470906.06
446464.4763-4479798.047,"CALLE TRIBALDOS, 2",HORTALEZA,28043.0,446464.4763,4479798.047
446468.0-4481430.0,"CALLE VILLAFRANCA DEL BIERZO, 21",HORTALEZA,28055.0,446468.0,4481430.0
446469.2391-4473052.722,"CALLE CAÑON DEL RIO LOBOS, 7",MORATALAZ,28030.0,446469.2391,4473052.722
446469.7667-4476900.265,"CALLE ALEGRIA DE ORIA, 13",SAN BLAS - CANILLEJAS,28027.0,446469.7667,4476900.265
446474.5075-4475446.588,"CALLE GRANADILLA, 6",CIUDAD LINEAL,28017.0,446474.5075,4475446.588
446475.285-4481520.349,"CALLE MORERUELA, 60",HORTALEZA,28055.0,446475.285,4481520.349
446476.825-4481170.514,"CALLE AURORA REDONDO, 2",HORTALEZA,28055.0,446476.825,4481170.514
446477.3012-4481166.54,"CALLE AURORA REDONDO, 2",HORTALEZA,28055.0,446477.3012,4481166.54
446478.81-4475503.159,"CALLE HERMANOS GARCIA NOBLEJAS, 63",SAN BLAS - CANILLEJAS,28037.0,446478.81,4475503.159
446479.3487-4473317.746,"CALLE FUENTE CARRANTONA, 43",MORATALAZ,28030.0,446479.3487,4473317.746
446479.6-4469074.14,"BULEVAR DE LA NATURALEZA, 40",VILLA DE VALLECAS,28031.0,446479.6,4469074.14
446479.89-4469460.43,"BULEVAR DE LA NATURALEZA, 4",VILLA DE VALLECAS,28031.0,446479.89,4469460.43
446480.0-4474850.0,"NICOLAS SALMERON, CALLE Nº13 DESP C/ RODRIGO DE TRIANA LARGO CABALLERO",CIUDAD LINEAL,28017.0,446480.0,4474850.0
446480.33-4469819.19,"CALLE DEL PUERTO DE USED, 24",VILLA DE VALLECAS,28031.0,446480.33,4469819.19
446480.57-4469364.4,"BULEVAR DE LA NATURALEZA, 10",VILLA DE VALLECAS,28031.0,446480.57,4469364.4
446480.75-4469211.44,"BULEVAR DE LA NATURALEZA, 24",VILLA DE VALLECAS,28031.0,446480.75,4469211.44
446482.0-4472585.0,"VALDEBERNARDO, CALLE Nº0 FTE Nº 23 C/ LUIS  HOYOS SAINZ",MORATALAZ,28030.0,446482.0,4472585.0
446482.5576-4481510.076,"CALLE MORERUELA, 55",HORTALEZA,28055.0,446482.5576,4481510.076
446484.0-4475740.0,"CALLE VALDECANILLAS, 3",SAN BLAS - CANILLEJAS,28037.0,446484.0,4475740.0
446485.3758-4476770.905,"CALLE ALCALA, 489",SAN BLAS - CANILLEJAS,28027.0,446485.3758,4476770.905
446485.4478-4478364.717,"CALLE ANDARRIOS, 12",HORTALEZA,28043.0,446485.4478,4478364.717
446488.7-4481435.19,"Camino  Viejo de Burgos, 24 ",HORTALEZA,28055.0,446488.7,4481435.19
446491.0-4475817.0,"INSTITUCION LIBRE ENSEÑANZA, AV Nº68 ANTES C/ LUIS CAMPOS (2ª MQ) PZA ALSACIA",CIUDAD LINEAL,28037.0,446491.0,4475817.0
446491.81-4473293.904,"CALLE FUENTE CARRANTONA, 34",MORATALAZ,28030.0,446491.81,4473293.904
446491.85-4470090.07,"CALLE DEL PUERTO DE POZAZAL, 14",VILLA DE VALLECAS,28031.0,446491.85,4470090.07
446493.0759-4476137.953,"CALLE JULIAN CAMARILLO, 17",SAN BLAS - CANILLEJAS,28037.0,446493.0759,4476137.953
446495.1956-4477661.625,"CALLE JUAN IGNACIO LUCA DE TENA, 16",SAN BLAS - CANILLEJAS,28027.0,446495.1956,4477661.625
446499.0-4473438.0,"DR. GARCIA TAPIA, AVD Nº0 ESQ C/FUENTE CARRANTONIA M-30",MORATALAZ,28030.0,446499.0,4473438.0
446503.6187-4475394.254,"CALLE LOS REALEJOS, 3",CIUDAD LINEAL,28037.0,446503.6187,4475394.254
446506.0-4472763.767,"CALLE LUIS DE HOYOS SAINZ, 160",MORATALAZ,28030.0,446506.0,4472763.767
446506.38-4469936.89,"CALLE DEL PUERTO DE USED, 20",VILLA DE VALLECAS,28031.0,446506.38,4469936.89
446507.88-4470087.4,"CALLE DEL MUELLE, 1",VILLA DE VALLECAS,28031.0,446507.88,4470087.4
446508.6513-4480445.223,"CALLE TOMAS REDONDO, 1",HORTALEZA,28043.0,446508.6513,4480445.223
446508.6753-4479581.196,"CALLE MOTA DEL CUERVO, 17",HORTALEZA,28043.0,446508.6753,4479581.196
446514.7938-4474664.794,"CALLE VILLAESCUSA, 19",CIUDAD LINEAL,28017.0,446514.7938,4474664.794
446518.81-4469834.79,"CALLE DE SAN JAIME, 1",VILLA DE VALLECAS,28031.0,446518.81,4469834.79
446521.06-4469304.06,"CALLE DE ALMONTE, 25",VILLA DE VALLECAS,28031.0,446521.06,4469304.06
446522.99-4469468.0,"BULEVAR DE LA NATURALEZA, 3",VILLA DE VALLECAS,28031.0,446522.99,4469468.0
446524.5556-4479435.127,"CALLE EL PROVENCIO, 31",HORTALEZA,28043.0,446524.5556,4479435.127
446525.0198-4475912.495,"CALLE MIGUEL FLETA, 14",SAN BLAS - CANILLEJAS,28037.0,446525.0198,4475912.495
446525.5-4469476.0,"Calle  Gamonal , 5 ",VILLA DE VALLECAS,28031.0,446525.5,4469476.0
446527.9688-4479707.159,"CALLE LAS PEDROÑERAS, 38",HORTALEZA,28043.0,446527.9688,4479707.159
446527.99-4475878.75,"calle  Albarracín, , 35 Edificio Ayuntamiento de Madrid",SAN BLAS - CANILLEJAS,28037.0,446527.99,4475878.75
446528.7775-4475347.73,"CALLE LOS REALEJOS, 7",CIUDAD LINEAL,28037.0,446528.7775,4475347.73
446530.81-4473536.095,"CALLE JOSE BERGAMIN, 9",MORATALAZ,28030.0,446530.81,4473536.095
446530.905-4476146.286,"CALLE JULIAN CAMARILLO, 21",SAN BLAS - CANILLEJAS,28037.0,446530.905,4476146.286
446531.0-4472944.0,"VALDEBERNARDO, CALLE Nº0 ANTES C/ LUIS DE HOYOS SAINZ C/LUIS HOYOS S.",MORATALAZ,28030.0,446531.0,4472944.0
446532.362-4481793.479,"AVENIDA LAS FUERZAS ARMADAS, 142",HORTALEZA,28055.0,446532.362,4481793.479
446533.5875-4476369.65,"CALLE SANTA LEONOR, 47",SAN BLAS - CANILLEJAS,28037.0,446533.5875,4476369.65
446534.3151-4475395.759,"CALLE HERMANOS GARCIA NOBLEJAS, 71",SAN BLAS - CANILLEJAS,28037.0,446534.3151,4475395.759
446534.33-4469272.76,"Bulevar  Naturaleza, 13 ",VILLA DE VALLECAS,28031.0,446534.33,4469272.76
446534.68-4479602.28,"Calle  Mota del Cuervo, 21 ",HORTALEZA,28043.0,446534.68,4479602.28
446535.0-4475821.0,"INSTITUCION LIBRE ENSEÑANZA, AV Nº53 ANTES C/ VALDECANILLAS (1ª MQ) C/ ARTURO SORIA",SAN BLAS - CANILLEJAS,28037.0,446535.0,4475821.0
446538.0-4481140.0,"CALLE RAFAELA APARICIO, 10",HORTALEZA,28055.0,446538.0,4481140.0
446538.3813-4481147.074,"CALLE RAFAELA APARICIO, 10",HORTALEZA,28055.0,446538.3813,4481147.074
446538.4233-4475441.248,"CALLE CASTILLO DE AREVALO, 1",SAN BLAS - CANILLEJAS,28037.0,446538.4233,4475441.248
446540.0-4473343.0,"FUENTE CARRANTONA, CALLE Nº FRENTE Nº35 SAN BLAS",MORATALAZ,28030.0,446540.0,4473343.0
446540.8833-4475227.175,"CALLE GANDHI, 77",CIUDAD LINEAL,28017.0,446540.8833,4475227.175
446544.2372-4478676.435,"CALLE ANTONIO FUENTES, 16",HORTALEZA,28043.0,446544.2372,4478676.435
446545.0-4475913.0,"EMILIO MUÑOZ, CALLE Nº2 ESQ AV INSTITUTO LIBRE DE ENSEÑANZA PZA CRONOS",SAN BLAS - CANILLEJAS,28037.0,446545.0,4475913.0
446546.3656-4481253.545,"CAMINO MONTORO, 17",HORTALEZA,28055.0,446546.3656,4481253.545
446547.71-4470364.85,"AVENIDA DE LA ALBUFERA, 416",PUENTE DE VALLECAS,28031.0,446547.71,4470364.85
446548.0156-4475727.265,"CALLE VALDECANILLAS, 16",SAN BLAS - CANILLEJAS,28037.0,446548.0156,4475727.265
446549.09-4469139.24,"BULEVAR DE LA NATURALEZA, 29",VILLA DE VALLECAS,28031.0,446549.09,4469139.24
446550.8438-4471237.5,UNIVERSIDAD POLITECNICA Nº0 JTO CPEE VALLECAS N - III,PUENTE DE VALLECAS,28031.0,446550.8438,4471237.5
446551.0-4479740.0,"MOTA DEL CUERVO, CALLE Nº48 FRENTE Nº 13 C/PEDROÑERAS",HORTALEZA,28043.0,446551.0,4479740.0
446553.7354-4472764.56,"CALLE LUIS DE HOYOS SAINZ, 162",MORATALAZ,28030.0,446553.7354,4472764.56
446554.0-4481256.0,"CAMINO MONTORO, 10",HORTALEZA,28055.0,446554.0,4481256.0
446555.67-4469538.48,"CALLE DE TINEO, 6",VILLA DE VALLECAS,28031.0,446555.67,4469538.48
446556.1346-4475459.719,"CALLE CASTILLO DE AREVALO, 3",SAN BLAS - CANILLEJAS,28037.0,446556.1346,4475459.719
446556.28-4469822.16,"Calle  Sierra Vieja, 1 ",VILLA DE VALLECAS,28031.0,446556.28,4469822.16
446558.41-4469863.81,"CALLE DE SAN JAIME, 3",VILLA DE VALLECAS,28031.0,446558.41,4469863.81
