,ID,TIPO,UBICACION,HORARIO
266,Contenedor de pilas-438838.8438-4473239.5,CONTENEDOR DE PILAS,438838.8438-4473239.5,24 horas
267,Contenedor de pilas-438840-4479741,CONTENEDOR DE PILAS,438840.0-4479741.0,24 horas
268,Contenedor de pilas-438901-4470866,CONTENEDOR DE PILAS,438901.0-4470866.0,24 horas
269,Contenedor de pilas-438902-4482263,CONTENEDOR DE PILAS,438902.0-4482263.0,24 horas
270,Contenedor de pilas-438911.0625-4472028.5,CONTENEDOR DE PILAS,438911.0625-4472028.5,24 horas
271,Contenedor de pilas-438918.6563-4473840,CONTENEDOR DE PILAS,438918.6563-4473840.0,24 horas
272,Contenedor de pilas-438930.5938-4480991,CONTENEDOR DE PILAS,438930.5938-4480991.0,24 horas
273,Contenedor de pilas-438931-4481275,CONTENEDOR DE PILAS,438931.0-4481275.0,24 horas
274,Contenedor de pilas-438937.4688-4474220.5,CONTENEDOR DE PILAS,438937.4688-4474220.5,24 horas
275,Contenedor de pilas-438952.875-4473192.5,CONTENEDOR DE PILAS,438952.875-4473192.5,24 horas
276,Contenedor de pilas-438964-4474216,CONTENEDOR DE PILAS,438964.0-4474216.0,24 horas
277,Contenedor de pilas-438966-4474174,CONTENEDOR DE PILAS,438966.0-4474174.0,24 horas
278,Contenedor de pilas-438973.1563-4469629,CONTENEDOR DE PILAS,438973.1563-4469629.0,24 horas
279,Contenedor de pilas-438998-4474758,CONTENEDOR DE PILAS,438998.0-4474758.0,24 horas
280,Contenedor de pilas-439004.2188-4480822.5,CONTENEDOR DE PILAS,439004.2188-4480822.5,24 horas
281,Contenedor de pilas-439023-4473481,CONTENEDOR DE PILAS,439023.0-4473481.0,24 horas
282,Contenedor de pilas-439028-4480879,CONTENEDOR DE PILAS,439028.0-4480879.0,24 horas
283,Contenedor de pilas-439043-4475829,CONTENEDOR DE PILAS,439043.0-4475829.0,24 horas
284,Contenedor de pilas-439045.0938-4471061,CONTENEDOR DE PILAS,439045.0938-4471061.0,24 horas
285,Contenedor de pilas-439051.4688-4473727,CONTENEDOR DE PILAS,439051.4688-4473727.0,24 horas
286,Contenedor de pilas-439058.25-4480785,CONTENEDOR DE PILAS,439058.25-4480785.0,24 horas
287,Contenedor de pilas-439062-4480635,CONTENEDOR DE PILAS,439062.0-4480635.0,24 horas
288,Contenedor de pilas-439063.4688-4474060.5,CONTENEDOR DE PILAS,439063.4688-4474060.5,24 horas
289,Contenedor de pilas-439067.375-4477654.5,CONTENEDOR DE PILAS,439067.375-4477654.5,24 horas
290,Contenedor de pilas-439095-4481631,CONTENEDOR DE PILAS,439095.0-4481631.0,24 horas
291,Contenedor de pilas-439106-4474843,CONTENEDOR DE PILAS,439106.0-4474843.0,24 horas
292,Contenedor de pilas-439107-4473180.5,CONTENEDOR DE PILAS,439107.0-4473180.5,24 horas
293,Contenedor de pilas-439114.9375-4480400,CONTENEDOR DE PILAS,439114.9375-4480400.0,24 horas
294,Contenedor de pilas-439116.0938-4469695.5,CONTENEDOR DE PILAS,439116.0938-4469695.5,24 horas
295,Contenedor de pilas-439119.7188-4481374.5,CONTENEDOR DE PILAS,439119.7188-4481374.5,24 horas
296,Contenedor de pilas-439135.1563-4482437.5,CONTENEDOR DE PILAS,439135.1563-4482437.5,24 horas
297,Contenedor de pilas-439135.6563-4475468,CONTENEDOR DE PILAS,439135.6563-4475468.0,24 horas
298,Contenedor de pilas-439159.5-4477729.5,CONTENEDOR DE PILAS,439159.5-4477729.5,24 horas
299,Contenedor de pilas-439162-4479206,CONTENEDOR DE PILAS,439162.0-4479206.0,24 horas
300,Contenedor de pilas-439163-4479237,CONTENEDOR DE PILAS,439163.0-4479237.0,24 horas
301,Contenedor de pilas-439169-4481717,CONTENEDOR DE PILAS,439169.0-4481717.0,24 horas
302,Contenedor de pilas-439172.9063-4479917.5,CONTENEDOR DE PILAS,439172.9063-4479917.5,24 horas
303,Contenedor de pilas-439177-4467222,CONTENEDOR DE PILAS,439177.0-4467222.0,24 horas
304,Contenedor de pilas-439203.0625-4473747,CONTENEDOR DE PILAS,439203.0625-4473747.0,24 horas
305,Contenedor de pilas-439206-4479567,CONTENEDOR DE PILAS,439206.0-4479567.0,24 horas
306,Contenedor de pilas-439218-4471060,CONTENEDOR DE PILAS,439218.0-4471060.0,24 horas
307,Contenedor de pilas-439229-4480985,CONTENEDOR DE PILAS,439229.0-4480985.0,24 horas
308,Contenedor de pilas-439231.6563-4476291.5,CONTENEDOR DE PILAS,439231.6563-4476291.5,24 horas
309,Contenedor de pilas-439233-4480749,CONTENEDOR DE PILAS,439233.0-4480749.0,24 horas
310,Contenedor de pilas-439236.125-4477823.5,CONTENEDOR DE PILAS,439236.125-4477823.5,24 horas
311,Contenedor de pilas-439263-4473492,CONTENEDOR DE PILAS,439263.0-4473492.0,24 horas
312,Contenedor de pilas-439272-4474070,CONTENEDOR DE PILAS,439272.0-4474070.0,24 horas
313,Contenedor de pilas-439286-4466318,CONTENEDOR DE PILAS,439286.0-4466318.0,24 horas
314,Contenedor de pilas-439288.5313-4478072,CONTENEDOR DE PILAS,439288.5313-4478072.0,24 horas
315,Contenedor de pilas-439292-4472293,CONTENEDOR DE PILAS,439292.0-4472293.0,24 horas
316,Contenedor de pilas-439298-4477035,CONTENEDOR DE PILAS,439298.0-4477035.0,24 horas
317,Contenedor de pilas-439308-4466946,CONTENEDOR DE PILAS,439308.0-4466946.0,24 horas
318,Contenedor de pilas-439314.8438-4471001,CONTENEDOR DE PILAS,439314.8438-4471001.0,24 horas
319,Contenedor de pilas-439322.3125-4471384.5,CONTENEDOR DE PILAS,439322.3125-4471384.5,24 horas
320,Contenedor de pilas-439324-4471455,CONTENEDOR DE PILAS,439324.0-4471455.0,24 horas
321,Contenedor de pilas-439336.3125-4469932,CONTENEDOR DE PILAS,439336.3125-4469932.0,24 horas
322,Contenedor de pilas-439337.2188-4469712.5,CONTENEDOR DE PILAS,439337.2188-4469712.5,24 horas
323,Contenedor de pilas-439340-4474880,CONTENEDOR DE PILAS,439340.0-4474880.0,24 horas
324,Contenedor de pilas-439341.3438-4478465.5,CONTENEDOR DE PILAS,439341.3438-4478465.5,24 horas
325,Contenedor de pilas-439349.1563-4470971.5,CONTENEDOR DE PILAS,439349.1563-4470971.5,24 horas
326,Contenedor de pilas-439352.4063-4473060,CONTENEDOR DE PILAS,439352.4063-4473060.0,24 horas
327,Contenedor de pilas-439352-4482234,CONTENEDOR DE PILAS,439352.0-4482234.0,24 horas
328,Contenedor de pilas-439354.375-4470134,CONTENEDOR DE PILAS,439354.375-4470134.0,24 horas
329,Contenedor de pilas-439363.8125-4469107,CONTENEDOR DE PILAS,439363.8125-4469107.0,24 horas
330,Contenedor de pilas-439365-4470956,CONTENEDOR DE PILAS,439365.0-4470956.0,24 horas
331,Contenedor de pilas-439369.4688-4469435,CONTENEDOR DE PILAS,439369.4688-4469435.0,24 horas
332,Contenedor de pilas-439369-4469615,CONTENEDOR DE PILAS,439369.0-4469615.0,24 horas
333,Contenedor de pilas-439378-4481024,CONTENEDOR DE PILAS,439378.0-4481024.0,24 horas
334,Contenedor de pilas-439384.2188-4482439,CONTENEDOR DE PILAS,439384.2188-4482439.0,24 horas
335,Contenedor de pilas-439388.6563-4481532,CONTENEDOR DE PILAS,439388.6563-4481532.0,24 horas
336,Contenedor de pilas-439390-4471643,CONTENEDOR DE PILAS,439390.0-4471643.0,24 horas
337,Contenedor de pilas-439392.5-4471931,CONTENEDOR DE PILAS,439392.5-4471931.0,24 horas
338,Contenedor de pilas-439393-4476978,CONTENEDOR DE PILAS,439393.0-4476978.0,24 horas
339,Contenedor de pilas-439395.5-4466196.5,CONTENEDOR DE PILAS,439395.5-4466196.5,24 horas
340,Contenedor de pilas-439395-4471258,CONTENEDOR DE PILAS,439395.0-4471258.0,24 horas
341,Contenedor de pilas-439396.5313-4475958,CONTENEDOR DE PILAS,439396.5313-4475958.0,24 horas
342,Contenedor de pilas-439398-4473127,CONTENEDOR DE PILAS,439398.0-4473127.0,24 horas
343,Contenedor de pilas-439400.0938-4473505,CONTENEDOR DE PILAS,439400.0938-4473505.0,24 horas
344,Contenedor de pilas-439410.375-4479979,CONTENEDOR DE PILAS,439410.375-4479979.0,24 horas
345,Contenedor de pilas-439424-4472126,CONTENEDOR DE PILAS,439424.0-4472126.0,24 horas
346,Contenedor de pilas-439431-4471198,CONTENEDOR DE PILAS,439431.0-4471198.0,24 horas
347,Contenedor de pilas-439441.0313-4472304,CONTENEDOR DE PILAS,439441.0313-4472304.0,24 horas
348,Contenedor de pilas-439445.0625-4472798.5,CONTENEDOR DE PILAS,439445.0625-4472798.5,24 horas
349,Contenedor de pilas-439472-4472308,CONTENEDOR DE PILAS,439472.0-4472308.0,24 horas
350,Contenedor de pilas-439491-4477204,CONTENEDOR DE PILAS,439491.0-4477204.0,24 horas
351,Contenedor de pilas-439501.4375-4477681,CONTENEDOR DE PILAS,439501.4375-4477681.0,24 horas
352,Contenedor de pilas-439502-4478636,CONTENEDOR DE PILAS,439502.0-4478636.0,24 horas
353,Contenedor de pilas-439507.3438-4472656,CONTENEDOR DE PILAS,439507.3438-4472656.0,24 horas
354,Contenedor de pilas-439507-4472822,CONTENEDOR DE PILAS,439507.0-4472822.0,24 horas
355,Contenedor de pilas-439509.6563-4475743,CONTENEDOR DE PILAS,439509.6563-4475743.0,24 horas
356,Contenedor de pilas-439515.5625-4470185,CONTENEDOR DE PILAS,439515.5625-4470185.0,24 horas
357,Contenedor de pilas-439522-4477176,CONTENEDOR DE PILAS,439522.0-4477176.0,24 horas
358,Contenedor de pilas-439527-4479057,CONTENEDOR DE PILAS,439527.0-4479057.0,24 horas
359,Contenedor de pilas-439530-4473713,CONTENEDOR DE PILAS,439530.0-4473713.0,24 horas
360,Contenedor de pilas-439534.875-4481164,CONTENEDOR DE PILAS,439534.875-4481164.0,24 horas
361,Contenedor de pilas-439536.5313-4472778,CONTENEDOR DE PILAS,439536.5313-4472778.0,24 horas
362,Contenedor de pilas-439540-4466420,CONTENEDOR DE PILAS,439540.0-4466420.0,24 horas
363,Contenedor de pilas-439553-4473945,CONTENEDOR DE PILAS,439553.0-4473945.0,24 horas
364,Contenedor de pilas-439559-4474254,CONTENEDOR DE PILAS,439559.0-4474254.0,24 horas
365,Contenedor de pilas-439561-4466955,CONTENEDOR DE PILAS,439561.0-4466955.0,24 horas
366,Contenedor de pilas-439577.1563-4481908,CONTENEDOR DE PILAS,439577.1563-4481908.0,24 horas
367,Contenedor de pilas-439580.5313-4474994,CONTENEDOR DE PILAS,439580.5313-4474994.0,24 horas
368,Contenedor de pilas-439585.25-4472727.5,CONTENEDOR DE PILAS,439585.25-4472727.5,24 horas
369,Contenedor de pilas-439587-4466162,CONTENEDOR DE PILAS,439587.0-4466162.0,24 horas
370,Contenedor de pilas-439588-4473043,CONTENEDOR DE PILAS,439588.0-4473043.0,24 horas
371,Contenedor de pilas-439597.3438-4473605.5,CONTENEDOR DE PILAS,439597.3438-4473605.5,24 horas
372,Contenedor de pilas-439598.7188-4482501,CONTENEDOR DE PILAS,439598.7188-4482501.0,24 horas
373,Contenedor de pilas-439599.125-4476326.5,CONTENEDOR DE PILAS,439599.125-4476326.5,24 horas
374,Contenedor de pilas-439613-4483037,CONTENEDOR DE PILAS,439613.0-4483037.0,24 horas
375,Contenedor de pilas-439617.3125-4476582,CONTENEDOR DE PILAS,439617.3125-4476582.0,24 horas
376,Contenedor de pilas-439619.5313-4470174,CONTENEDOR DE PILAS,439619.5313-4470174.0,24 horas
377,Contenedor de pilas-439623.625-4468921,CONTENEDOR DE PILAS,439623.625-4468921.0,24 horas
378,Contenedor de pilas-439626-4477315,CONTENEDOR DE PILAS,439626.0-4477315.0,24 horas
379,Contenedor de pilas-439627-4479593,CONTENEDOR DE PILAS,439627.0-4479593.0,24 horas
380,Contenedor de pilas-439629.0625-4481067,CONTENEDOR DE PILAS,439629.0625-4481067.0,24 horas
381,Contenedor de pilas-439630-4469702,CONTENEDOR DE PILAS,439630.0-4469702.0,24 horas
382,Contenedor de pilas-439632-4470972,CONTENEDOR DE PILAS,439632.0-4470972.0,24 horas
383,Contenedor de pilas-439635-4471501,CONTENEDOR DE PILAS,439635.0-4471501.0,24 horas
384,Contenedor de pilas-439639.2813-4469115.5,CONTENEDOR DE PILAS,439639.2813-4469115.5,24 horas
385,Contenedor de pilas-439643-4476415,CONTENEDOR DE PILAS,439643.0-4476415.0,24 horas
386,Contenedor de pilas-439646.5-4482797,CONTENEDOR DE PILAS,439646.5-4482797.0,24 horas
387,Contenedor de pilas-439649.8438-4473079,CONTENEDOR DE PILAS,439649.8438-4473079.0,24 horas
388,Contenedor de pilas-439657-4475481,CONTENEDOR DE PILAS,439657.0-4475481.0,24 horas
389,Contenedor de pilas-439664-4469271,CONTENEDOR DE PILAS,439664.0-4469271.0,24 horas
390,Contenedor de pilas-439668-4469940,CONTENEDOR DE PILAS,439668.0-4469940.0,24 horas
391,Contenedor de pilas-439670.8125-4470165,CONTENEDOR DE PILAS,439670.8125-4470165.0,24 horas
392,Contenedor de pilas-439678-4473414,CONTENEDOR DE PILAS,439678.0-4473414.0,24 horas
393,Contenedor de pilas-439680.0313-4476917.5,CONTENEDOR DE PILAS,439680.0313-4476917.5,24 horas
394,Contenedor de pilas-439682.9063-4473280,CONTENEDOR DE PILAS,439682.9063-4473280.0,24 horas
395,Contenedor de pilas-439695.5938-4478576,CONTENEDOR DE PILAS,439695.5938-4478576.0,24 horas
396,Contenedor de pilas-439695.6563-4477692,CONTENEDOR DE PILAS,439695.6563-4477692.0,24 horas
397,Contenedor de pilas-439700-4480574,CONTENEDOR DE PILAS,439700.0-4480574.0,24 horas
398,Contenedor de pilas-439716-4466640,CONTENEDOR DE PILAS,439716.0-4466640.0,24 horas
399,Contenedor de pilas-439724.9375-4475126,CONTENEDOR DE PILAS,439724.9375-4475126.0,24 horas
400,Contenedor de pilas-439726-4470368,CONTENEDOR DE PILAS,439726.0-4470368.0,24 horas
401,Contenedor de pilas-439728-4475347,CONTENEDOR DE PILAS,439728.0-4475347.0,24 horas
402,Contenedor de pilas-439735-4472116,CONTENEDOR DE PILAS,439735.0-4472116.0,24 horas
403,Contenedor de pilas-439738.5625-4473317.5,CONTENEDOR DE PILAS,439738.5625-4473317.5,24 horas
404,Contenedor de pilas-439740-4475985,CONTENEDOR DE PILAS,439740.0-4475985.0,24 horas
405,Contenedor de pilas-439746-4478895,CONTENEDOR DE PILAS,439746.0-4478895.0,24 horas
406,Contenedor de pilas-439763-4480770,CONTENEDOR DE PILAS,439763.0-4480770.0,24 horas
407,Contenedor de pilas-439767-4472548,CONTENEDOR DE PILAS,439767.0-4472548.0,24 horas
408,Contenedor de pilas-439770-4473442,CONTENEDOR DE PILAS,439770.0-4473442.0,24 horas
409,Contenedor de pilas-439777.9688-4469201.5,CONTENEDOR DE PILAS,439777.9688-4469201.5,24 horas
410,Contenedor de pilas-439784.7188-4481731.5,CONTENEDOR DE PILAS,439784.7188-4481731.5,24 horas
411,Contenedor de pilas-439788.375-4480114,CONTENEDOR DE PILAS,439788.375-4480114.0,24 horas
412,Contenedor de pilas-439790.6563-4474122,CONTENEDOR DE PILAS,439790.6563-4474122.0,24 horas
413,Contenedor de pilas-439803-4475927,CONTENEDOR DE PILAS,439803.0-4475927.0,24 horas
414,Contenedor de pilas-439808.6875-4477773.5,CONTENEDOR DE PILAS,439808.6875-4477773.5,24 horas
415,Contenedor de pilas-439821.1875-4480873.5,CONTENEDOR DE PILAS,439821.1875-4480873.5,24 horas
416,Contenedor de pilas-439822-4469569,CONTENEDOR DE PILAS,439822.0-4469569.0,24 horas
417,Contenedor de pilas-439825-4479040,CONTENEDOR DE PILAS,439825.0-4479040.0,24 horas
418,Contenedor de pilas-439843-4466975,CONTENEDOR DE PILAS,439843.0-4466975.0,24 horas
419,Contenedor de pilas-439849.4063-4481276.5,CONTENEDOR DE PILAS,439849.4063-4481276.5,24 horas
420,Contenedor de pilas-439858-4472948,CONTENEDOR DE PILAS,439858.0-4472948.0,24 horas
421,Contenedor de pilas-439878.4688-4480949,CONTENEDOR DE PILAS,439878.4688-4480949.0,24 horas
422,Contenedor de pilas-439884-4475948,CONTENEDOR DE PILAS,439884.0-4475948.0,24 horas
423,Contenedor de pilas-439884-4478966,CONTENEDOR DE PILAS,439884.0-4478966.0,24 horas
424,Contenedor de pilas-439891-4473662,CONTENEDOR DE PILAS,439891.0-4473662.0,24 horas
425,Contenedor de pilas-439921-4468888,CONTENEDOR DE PILAS,439921.0-4468888.0,24 horas
426,Contenedor de pilas-439925-4478415,CONTENEDOR DE PILAS,439925.0-4478415.0,24 horas
427,Contenedor de pilas-439928-4471002,CONTENEDOR DE PILAS,439928.0-4471002.0,24 horas
428,Contenedor de pilas-439954-4476391,CONTENEDOR DE PILAS,439954.0-4476391.0,24 horas
429,Contenedor de pilas-439955-4472417,CONTENEDOR DE PILAS,439955.0-4472417.0,24 horas
430,Contenedor de pilas-439962.625-4479768.5,CONTENEDOR DE PILAS,439962.625-4479768.5,24 horas
431,Contenedor de pilas-439963.9063-4473806.5,CONTENEDOR DE PILAS,439963.9063-4473806.5,24 horas
432,Contenedor de pilas-439972-4476494,CONTENEDOR DE PILAS,439972.0-4476494.0,24 horas
433,Contenedor de pilas-439973-4478942,CONTENEDOR DE PILAS,439973.0-4478942.0,24 horas
434,Contenedor de pilas-439983.2813-4466164.5,CONTENEDOR DE PILAS,439983.2813-4466164.5,24 horas
435,Contenedor de pilas-439992.5-4483117,CONTENEDOR DE PILAS,439992.5-4483117.0,24 horas
436,Contenedor de pilas-439995.125-4481802,CONTENEDOR DE PILAS,439995.125-4481802.0,24 horas
437,Contenedor de pilas-439996-4476897,CONTENEDOR DE PILAS,439996.0-4476897.0,24 horas
438,Contenedor de pilas-439999-4479429,CONTENEDOR DE PILAS,439999.0-4479429.0,24 horas
439,Contenedor de pilas-440008-4473880,CONTENEDOR DE PILAS,440008.0-4473880.0,24 horas
440,Contenedor de pilas-440028-4479426,CONTENEDOR DE PILAS,440028.0-4479426.0,24 horas
441,Contenedor de pilas-440031-4484165,CONTENEDOR DE PILAS,440031.0-4484165.0,24 horas
442,Contenedor de pilas-440034-4471955,CONTENEDOR DE PILAS,440034.0-4471955.0,24 horas
443,Contenedor de pilas-440038.4375-4481325.5,CONTENEDOR DE PILAS,440038.4375-4481325.5,24 horas
444,Contenedor de pilas-440054-4471664,CONTENEDOR DE PILAS,440054.0-4471664.0,24 horas
445,Contenedor de pilas-440065-4473272,CONTENEDOR DE PILAS,440065.0-4473272.0,24 horas
446,Contenedor de pilas-440077-4480655,CONTENEDOR DE PILAS,440077.0-4480655.0,24 horas
447,Contenedor de pilas-440097.3125-4477844,CONTENEDOR DE PILAS,440097.3125-4477844.0,24 horas
448,Contenedor de pilas-440109.75-4482187.5,CONTENEDOR DE PILAS,440109.75-4482187.5,24 horas
449,Contenedor de pilas-440109-4475404,CONTENEDOR DE PILAS,440109.0-4475404.0,24 horas
450,Contenedor de pilas-440115-4470748,CONTENEDOR DE PILAS,440115.0-4470748.0,24 horas
451,Contenedor de pilas-440117.1875-4479611,CONTENEDOR DE PILAS,440117.1875-4479611.0,24 horas
452,Contenedor de pilas-440130.8125-4475915,CONTENEDOR DE PILAS,440130.8125-4475915.0,24 horas
453,Contenedor de pilas-440147.7813-4474833,CONTENEDOR DE PILAS,440147.7813-4474833.0,24 horas
454,Contenedor de pilas-440152.375-4481045.5,CONTENEDOR DE PILAS,440152.375-4481045.5,24 horas
455,Contenedor de pilas-440163-4467057,CONTENEDOR DE PILAS,440163.0-4467057.0,24 horas
456,Contenedor de pilas-440168-4470292,CONTENEDOR DE PILAS,440168.0-4470292.0,24 horas
457,Contenedor de pilas-440170-4475612,CONTENEDOR DE PILAS,440170.0-4475612.0,24 horas
458,Contenedor de pilas-440178-4483523,CONTENEDOR DE PILAS,440178.0-4483523.0,24 horas
459,Contenedor de pilas-440187.9375-4483880.5,CONTENEDOR DE PILAS,440187.9375-4483880.5,24 horas
460,Contenedor de pilas-440206-4469430,CONTENEDOR DE PILAS,440206.0-4469430.0,24 horas
461,Contenedor de pilas-440207-4467030,CONTENEDOR DE PILAS,440207.0-4467030.0,24 horas
462,Contenedor de pilas-440229.375-4471041,CONTENEDOR DE PILAS,440229.375-4471041.0,24 horas
463,Contenedor de pilas-440256.8125-4484081,CONTENEDOR DE PILAS,440256.8125-4484081.0,24 horas
464,Contenedor de pilas-440266-4469340,CONTENEDOR DE PILAS,440266.0-4469340.0,24 horas
465,Contenedor de pilas-440272.2813-4475860,CONTENEDOR DE PILAS,440272.2813-4475860.0,24 horas
466,Contenedor de pilas-440292.8438-4478888,CONTENEDOR DE PILAS,440292.8438-4478888.0,24 horas
467,Contenedor de pilas-440301.5-4479703,CONTENEDOR DE PILAS,440301.5-4479703.0,24 horas
468,Contenedor de pilas-440347.75-4469028.5,CONTENEDOR DE PILAS,440347.75-4469028.5,24 horas
469,Contenedor de pilas-440352-4477277,CONTENEDOR DE PILAS,440352.0-4477277.0,24 horas
470,Contenedor de pilas-440364-4476666,CONTENEDOR DE PILAS,440364.0-4476666.0,24 horas
471,Contenedor de pilas-440373.2188-4476836.5,CONTENEDOR DE PILAS,440373.2188-4476836.5,24 horas
472,Contenedor de pilas-440381-4480675,CONTENEDOR DE PILAS,440381.0-4480675.0,24 horas
473,Contenedor de pilas-440384.5-4477228.5,CONTENEDOR DE PILAS,440384.5-4477228.5,24 horas
474,Contenedor de pilas-440385.875-4481477.5,CONTENEDOR DE PILAS,440385.875-4481477.5,24 horas
475,Contenedor de pilas-440386.0938-4471670.5,CONTENEDOR DE PILAS,440386.0938-4471670.5,24 horas
476,Contenedor de pilas-440386-4477418,CONTENEDOR DE PILAS,440386.0-4477418.0,24 horas
477,Contenedor de pilas-440394-4473192,CONTENEDOR DE PILAS,440394.0-4473192.0,24 horas
478,Contenedor de pilas-440398-4469205,CONTENEDOR DE PILAS,440398.0-4469205.0,24 horas
479,Contenedor de pilas-440399.2813-4477663,CONTENEDOR DE PILAS,440399.2813-4477663.0,24 horas
480,Contenedor de pilas-440404-4474189,CONTENEDOR DE PILAS,440404.0-4474189.0,24 horas
481,Contenedor de pilas-440411.375-4472484,CONTENEDOR DE PILAS,440411.375-4472484.0,24 horas
482,Contenedor de pilas-440412.8438-4470434,CONTENEDOR DE PILAS,440412.8438-4470434.0,24 horas
483,Contenedor de pilas-440427-4476875,CONTENEDOR DE PILAS,440427.0-4476875.0,24 horas
484,Contenedor de pilas-440450-4482060,CONTENEDOR DE PILAS,440450.0-4482060.0,24 horas
485,Contenedor de pilas-440451.8438-4482264.5,CONTENEDOR DE PILAS,440451.8438-4482264.5,24 horas
486,Contenedor de pilas-440454-4478061,CONTENEDOR DE PILAS,440454.0-4478061.0,24 horas
487,Contenedor de pilas-440491.7188-4477799,CONTENEDOR DE PILAS,440491.7188-4477799.0,24 horas
488,Contenedor de pilas-440495-4476654,CONTENEDOR DE PILAS,440495.0-4476654.0,24 horas
489,Contenedor de pilas-440497.875-4475815.5,CONTENEDOR DE PILAS,440497.875-4475815.5,24 horas
490,Contenedor de pilas-440501-4478657,CONTENEDOR DE PILAS,440501.0-4478657.0,24 horas
491,Contenedor de pilas-440503.625-4481420.5,CONTENEDOR DE PILAS,440503.625-4481420.5,24 horas
492,Contenedor de pilas-440504.875-4481997.5,CONTENEDOR DE PILAS,440504.875-4481997.5,24 horas
493,Contenedor de pilas-440508-4472200,CONTENEDOR DE PILAS,440508.0-4472200.0,24 horas
494,Contenedor de pilas-440518-4468930,CONTENEDOR DE PILAS,440518.0-4468930.0,24 horas
495,Contenedor de pilas-440518-4473084,CONTENEDOR DE PILAS,440518.0-4473084.0,24 horas
496,Contenedor de pilas-440531-4477495,CONTENEDOR DE PILAS,440531.0-4477495.0,24 horas
